[train_onemodel - 2018-11-29 02:35:25,623 - INFO] at epoch: 123, under train mode, val_data dice: 0.853 
[train_onemodel - 2018-11-29 02:35:28,817 - INFO] at epoch: 123, under eval mode, labeled_data dice: 0.959 
[train_onemodel - 2018-11-29 02:35:40,705 - INFO] at epoch: 123, under eval mode, unlabeled_data dice: 0.855 
[train_onemodel - 2018-11-29 02:35:42,845 - INFO] at epoch: 123, under eval mode, val_data dice: 0.851 
[train_onemodel - 2018-11-29 02:35:56,745 - INFO] at epoch: 124, under train mode, labeled_data dice: 0.954 
[train_onemodel - 2018-11-29 02:36:10,128 - INFO] at epoch: 124, under train mode, unlabeled_data dice: 0.851 
[train_onemodel - 2018-11-29 02:36:12,471 - INFO] at epoch: 124, under train mode, val_data dice: 0.852 
[train_onemodel - 2018-11-29 02:36:15,583 - INFO] at epoch: 124, under eval mode, labeled_data dice: 0.957 
[train_onemodel - 2018-11-29 02:36:27,661 - INFO] at epoch: 124, under eval mode, unlabeled_data dice: 0.851 
[train_onemodel - 2018-11-29 02:36:29,726 - INFO] at epoch: 124, under eval mode, val_data dice: 0.849 
[train_onemodel - 2018-11-29 02:36:43,538 - INFO] at epoch: 125, under train mode, labeled_data dice: 0.952 
[train_onemodel - 2018-11-29 02:36:56,759 - INFO] at epoch: 125, under train mode, unlabeled_data dice: 0.848 
[train_onemodel - 2018-11-29 02:36:59,064 - INFO] at epoch: 125, under train mode, val_data dice: 0.847 
[train_onemodel - 2018-11-29 02:37:02,298 - INFO] at epoch: 125, under eval mode, labeled_data dice: 0.950 
[train_onemodel - 2018-11-29 02:37:14,108 - INFO] at epoch: 125, under eval mode, unlabeled_data dice: 0.844 
[train_onemodel - 2018-11-29 02:37:16,222 - INFO] at epoch: 125, under eval mode, val_data dice: 0.844 
[train_onemodel - 2018-11-29 02:37:30,108 - INFO] at epoch: 126, under train mode, labeled_data dice: 0.953 
[train_onemodel - 2018-11-29 02:37:43,202 - INFO] at epoch: 126, under train mode, unlabeled_data dice: 0.850 
[train_onemodel - 2018-11-29 02:37:45,440 - INFO] at epoch: 126, under train mode, val_data dice: 0.850 
[train_onemodel - 2018-11-29 02:37:48,547 - INFO] at epoch: 126, under eval mode, labeled_data dice: 0.957 
[train_onemodel - 2018-11-29 02:38:00,551 - INFO] at epoch: 126, under eval mode, unlabeled_data dice: 0.851 
[train_onemodel - 2018-11-29 02:38:02,561 - INFO] at epoch: 126, under eval mode, val_data dice: 0.849 
[train_onemodel - 2018-11-29 02:38:16,490 - INFO] at epoch: 127, under train mode, labeled_data dice: 0.955 
[train_onemodel - 2018-11-29 02:38:29,744 - INFO] at epoch: 127, under train mode, unlabeled_data dice: 0.853 
[train_onemodel - 2018-11-29 02:38:31,980 - INFO] at epoch: 127, under train mode, val_data dice: 0.853 
[train_onemodel - 2018-11-29 02:38:35,172 - INFO] at epoch: 127, under eval mode, labeled_data dice: 0.958 
[train_onemodel - 2018-11-29 02:38:47,379 - INFO] at epoch: 127, under eval mode, unlabeled_data dice: 0.851 
[train_onemodel - 2018-11-29 02:38:49,457 - INFO] at epoch: 127, under eval mode, val_data dice: 0.853 
[train_onemodel - 2018-11-29 02:39:03,451 - INFO] at epoch: 128, under train mode, labeled_data dice: 0.958 
[train_onemodel - 2018-11-29 02:39:16,787 - INFO] at epoch: 128, under train mode, unlabeled_data dice: 0.852 
[train_onemodel - 2018-11-29 02:39:19,211 - INFO] at epoch: 128, under train mode, val_data dice: 0.853 
[train_onemodel - 2018-11-29 02:39:22,365 - INFO] at epoch: 128, under eval mode, labeled_data dice: 0.959 
[train_onemodel - 2018-11-29 02:39:34,361 - INFO] at epoch: 128, under eval mode, unlabeled_data dice: 0.851 
[train_onemodel - 2018-11-29 02:39:36,483 - INFO] at epoch: 128, under eval mode, val_data dice: 0.851 
[train_onemodel - 2018-11-29 02:39:50,295 - INFO] at epoch: 129, under train mode, labeled_data dice: 0.955 
[train_onemodel - 2018-11-29 02:40:03,533 - INFO] at epoch: 129, under train mode, unlabeled_data dice: 0.853 
[train_onemodel - 2018-11-29 02:40:05,710 - INFO] at epoch: 129, under train mode, val_data dice: 0.851 
[train_onemodel - 2018-11-29 02:40:08,808 - INFO] at epoch: 129, under eval mode, labeled_data dice: 0.957 
[train_onemodel - 2018-11-29 02:40:20,517 - INFO] at epoch: 129, under eval mode, unlabeled_data dice: 0.850 
[train_onemodel - 2018-11-29 02:40:22,660 - INFO] at epoch: 129, under eval mode, val_data dice: 0.849 
[train_onemodel - 2018-11-29 02:40:36,676 - INFO] at epoch: 130, under train mode, labeled_data dice: 0.956 
[train_onemodel - 2018-11-29 02:40:49,481 - INFO] at epoch: 130, under train mode, unlabeled_data dice: 0.846 
[train_onemodel - 2018-11-29 02:40:51,757 - INFO] at epoch: 130, under train mode, val_data dice: 0.848 
[train_onemodel - 2018-11-29 02:40:54,887 - INFO] at epoch: 130, under eval mode, labeled_data dice: 0.956 
[train_onemodel - 2018-11-29 02:41:07,255 - INFO] at epoch: 130, under eval mode, unlabeled_data dice: 0.846 
[train_onemodel - 2018-11-29 02:41:09,363 - INFO] at epoch: 130, under eval mode, val_data dice: 0.846 
[train_onemodel - 2018-11-29 02:41:23,398 - INFO] at epoch: 131, under train mode, labeled_data dice: 0.955 
[train_onemodel - 2018-11-29 02:41:36,822 - INFO] at epoch: 131, under train mode, unlabeled_data dice: 0.852 
[train_onemodel - 2018-11-29 02:41:38,959 - INFO] at epoch: 131, under train mode, val_data dice: 0.850 
[train_onemodel - 2018-11-29 02:41:42,132 - INFO] at epoch: 131, under eval mode, labeled_data dice: 0.960 
[train_onemodel - 2018-11-29 02:41:53,883 - INFO] at epoch: 131, under eval mode, unlabeled_data dice: 0.852 
[train_onemodel - 2018-11-29 02:41:55,992 - INFO] at epoch: 131, under eval mode, val_data dice: 0.850 
[train_onemodel - 2018-11-29 02:42:09,766 - INFO] at epoch: 132, under train mode, labeled_data dice: 0.959 
[train_onemodel - 2018-11-29 02:42:22,777 - INFO] at epoch: 132, under train mode, unlabeled_data dice: 0.854 
[train_onemodel - 2018-11-29 02:42:25,039 - INFO] at epoch: 132, under train mode, val_data dice: 0.852 
[train_onemodel - 2018-11-29 02:42:28,244 - INFO] at epoch: 132, under eval mode, labeled_data dice: 0.962 
[train_onemodel - 2018-11-29 02:42:39,952 - INFO] at epoch: 132, under eval mode, unlabeled_data dice: 0.853 
[train_onemodel - 2018-11-29 02:42:42,015 - INFO] at epoch: 132, under eval mode, val_data dice: 0.851 
[train_onemodel - 2018-11-29 02:42:56,089 - INFO] at epoch: 133, under train mode, labeled_data dice: 0.947 
[train_onemodel - 2018-11-29 02:43:09,230 - INFO] at epoch: 133, under train mode, unlabeled_data dice: 0.847 
[train_onemodel - 2018-11-29 02:43:11,502 - INFO] at epoch: 133, under train mode, val_data dice: 0.847 
[train_onemodel - 2018-11-29 02:43:14,679 - INFO] at epoch: 133, under eval mode, labeled_data dice: 0.953 
[train_onemodel - 2018-11-29 02:43:26,441 - INFO] at epoch: 133, under eval mode, unlabeled_data dice: 0.850 
[train_onemodel - 2018-11-29 02:43:28,492 - INFO] at epoch: 133, under eval mode, val_data dice: 0.846 
[train_onemodel - 2018-11-29 02:43:42,357 - INFO] at epoch: 134, under train mode, labeled_data dice: 0.958 
[train_onemodel - 2018-11-29 02:43:55,300 - INFO] at epoch: 134, under train mode, unlabeled_data dice: 0.853 
[train_onemodel - 2018-11-29 02:43:57,583 - INFO] at epoch: 134, under train mode, val_data dice: 0.849 
[train_onemodel - 2018-11-29 02:44:00,765 - INFO] at epoch: 134, under eval mode, labeled_data dice: 0.960 
[train_onemodel - 2018-11-29 02:44:12,765 - INFO] at epoch: 134, under eval mode, unlabeled_data dice: 0.853 
[train_onemodel - 2018-11-29 02:44:14,836 - INFO] at epoch: 134, under eval mode, val_data dice: 0.849 
[train_onemodel - 2018-11-29 02:44:28,729 - INFO] at epoch: 135, under train mode, labeled_data dice: 0.958 
[train_onemodel - 2018-11-29 02:44:41,873 - INFO] at epoch: 135, under train mode, unlabeled_data dice: 0.851 
[train_onemodel - 2018-11-29 02:44:44,089 - INFO] at epoch: 135, under train mode, val_data dice: 0.849 
[train_onemodel - 2018-11-29 02:44:47,227 - INFO] at epoch: 135, under eval mode, labeled_data dice: 0.960 
[train_onemodel - 2018-11-29 02:44:59,147 - INFO] at epoch: 135, under eval mode, unlabeled_data dice: 0.850 
[train_onemodel - 2018-11-29 02:45:01,279 - INFO] at epoch: 135, under eval mode, val_data dice: 0.849 
[train_onemodel - 2018-11-29 02:45:15,182 - INFO] at epoch: 136, under train mode, labeled_data dice: 0.957 
[train_onemodel - 2018-11-29 02:45:28,245 - INFO] at epoch: 136, under train mode, unlabeled_data dice: 0.855 
[train_onemodel - 2018-11-29 02:45:30,612 - INFO] at epoch: 136, under train mode, val_data dice: 0.848 
[train_onemodel - 2018-11-29 02:45:33,820 - INFO] at epoch: 136, under eval mode, labeled_data dice: 0.960 
[train_onemodel - 2018-11-29 02:45:45,427 - INFO] at epoch: 136, under eval mode, unlabeled_data dice: 0.854 
[train_onemodel - 2018-11-29 02:45:47,472 - INFO] at epoch: 136, under eval mode, val_data dice: 0.849 
[train_onemodel - 2018-11-29 02:46:01,573 - INFO] at epoch: 137, under train mode, labeled_data dice: 0.957 
[train_onemodel - 2018-11-29 02:46:14,899 - INFO] at epoch: 137, under train mode, unlabeled_data dice: 0.849 
[train_onemodel - 2018-11-29 02:46:17,177 - INFO] at epoch: 137, under train mode, val_data dice: 0.848 
[train_onemodel - 2018-11-29 02:46:20,372 - INFO] at epoch: 137, under eval mode, labeled_data dice: 0.958 
[train_onemodel - 2018-11-29 02:46:32,488 - INFO] at epoch: 137, under eval mode, unlabeled_data dice: 0.847 
[train_onemodel - 2018-11-29 02:46:34,652 - INFO] at epoch: 137, under eval mode, val_data dice: 0.847 
[train_onemodel - 2018-11-29 02:46:48,657 - INFO] at epoch: 138, under train mode, labeled_data dice: 0.960 
[train_onemodel - 2018-11-29 02:47:01,498 - INFO] at epoch: 138, under train mode, unlabeled_data dice: 0.851 
[train_onemodel - 2018-11-29 02:47:03,792 - INFO] at epoch: 138, under train mode, val_data dice: 0.848 
[train_onemodel - 2018-11-29 02:47:06,974 - INFO] at epoch: 138, under eval mode, labeled_data dice: 0.963 
[train_onemodel - 2018-11-29 02:47:18,868 - INFO] at epoch: 138, under eval mode, unlabeled_data dice: 0.850 
[train_onemodel - 2018-11-29 02:47:20,906 - INFO] at epoch: 138, under eval mode, val_data dice: 0.848 
[train_onemodel - 2018-11-29 02:47:34,847 - INFO] at epoch: 139, under train mode, labeled_data dice: 0.960 
[train_onemodel - 2018-11-29 02:47:48,105 - INFO] at epoch: 139, under train mode, unlabeled_data dice: 0.850 
[train_onemodel - 2018-11-29 02:47:50,450 - INFO] at epoch: 139, under train mode, val_data dice: 0.851 
[train_onemodel - 2018-11-29 02:47:53,683 - INFO] at epoch: 139, under eval mode, labeled_data dice: 0.961 
[train_onemodel - 2018-11-29 02:48:05,608 - INFO] at epoch: 139, under eval mode, unlabeled_data dice: 0.850 
[train_onemodel - 2018-11-29 02:48:07,674 - INFO] at epoch: 139, under eval mode, val_data dice: 0.849 
[train_onemodel - 2018-11-29 02:48:21,557 - INFO] at epoch: 140, under train mode, labeled_data dice: 0.960 
[train_onemodel - 2018-11-29 02:48:34,779 - INFO] at epoch: 140, under train mode, unlabeled_data dice: 0.854 
[train_onemodel - 2018-11-29 02:48:37,024 - INFO] at epoch: 140, under train mode, val_data dice: 0.853 
[train_onemodel - 2018-11-29 02:48:40,241 - INFO] at epoch: 140, under eval mode, labeled_data dice: 0.963 
[train_onemodel - 2018-11-29 02:48:52,022 - INFO] at epoch: 140, under eval mode, unlabeled_data dice: 0.854 
[train_onemodel - 2018-11-29 02:48:54,061 - INFO] at epoch: 140, under eval mode, val_data dice: 0.850 
[train_onemodel - 2018-11-29 02:49:07,835 - INFO] at epoch: 141, under train mode, labeled_data dice: 0.960 
[train_onemodel - 2018-11-29 02:49:21,049 - INFO] at epoch: 141, under train mode, unlabeled_data dice: 0.854 
[train_onemodel - 2018-11-29 02:49:23,249 - INFO] at epoch: 141, under train mode, val_data dice: 0.851 
[train_onemodel - 2018-11-29 02:49:26,364 - INFO] at epoch: 141, under eval mode, labeled_data dice: 0.963 
[train_onemodel - 2018-11-29 02:49:38,390 - INFO] at epoch: 141, under eval mode, unlabeled_data dice: 0.853 
[train_onemodel - 2018-11-29 02:49:40,484 - INFO] at epoch: 141, under eval mode, val_data dice: 0.849 
[train_onemodel - 2018-11-29 02:49:54,470 - INFO] at epoch: 142, under train mode, labeled_data dice: 0.962 
[train_onemodel - 2018-11-29 02:50:07,929 - INFO] at epoch: 142, under train mode, unlabeled_data dice: 0.850 
[train_onemodel - 2018-11-29 02:50:10,227 - INFO] at epoch: 142, under train mode, val_data dice: 0.848 
[train_onemodel - 2018-11-29 02:50:13,383 - INFO] at epoch: 142, under eval mode, labeled_data dice: 0.963 
[train_onemodel - 2018-11-29 02:50:25,521 - INFO] at epoch: 142, under eval mode, unlabeled_data dice: 0.849 
[train_onemodel - 2018-11-29 02:50:27,612 - INFO] at epoch: 142, under eval mode, val_data dice: 0.845 
[train_onemodel - 2018-11-29 02:50:41,460 - INFO] at epoch: 143, under train mode, labeled_data dice: 0.958 
[train_onemodel - 2018-11-29 02:50:54,702 - INFO] at epoch: 143, under train mode, unlabeled_data dice: 0.854 
[train_onemodel - 2018-11-29 02:50:56,962 - INFO] at epoch: 143, under train mode, val_data dice: 0.851 
[train_onemodel - 2018-11-29 02:51:00,098 - INFO] at epoch: 143, under eval mode, labeled_data dice: 0.963 
[train_onemodel - 2018-11-29 02:51:12,225 - INFO] at epoch: 143, under eval mode, unlabeled_data dice: 0.855 
[train_onemodel - 2018-11-29 02:51:14,340 - INFO] at epoch: 143, under eval mode, val_data dice: 0.851 
[train_onemodel - 2018-11-29 02:51:28,476 - INFO] at epoch: 144, under train mode, labeled_data dice: 0.962 
[train_onemodel - 2018-11-29 02:51:41,753 - INFO] at epoch: 144, under train mode, unlabeled_data dice: 0.853 
[train_onemodel - 2018-11-29 02:51:44,094 - INFO] at epoch: 144, under train mode, val_data dice: 0.851 
[train_onemodel - 2018-11-29 02:51:47,263 - INFO] at epoch: 144, under eval mode, labeled_data dice: 0.962 
[train_onemodel - 2018-11-29 02:51:59,154 - INFO] at epoch: 144, under eval mode, unlabeled_data dice: 0.851 
[train_onemodel - 2018-11-29 02:52:01,150 - INFO] at epoch: 144, under eval mode, val_data dice: 0.850 
[train_onemodel - 2018-11-29 02:52:15,044 - INFO] at epoch: 145, under train mode, labeled_data dice: 0.962 
[train_onemodel - 2018-11-29 02:52:28,047 - INFO] at epoch: 145, under train mode, unlabeled_data dice: 0.854 
[train_onemodel - 2018-11-29 02:52:30,185 - INFO] at epoch: 145, under train mode, val_data dice: 0.852 
[train_onemodel - 2018-11-29 02:52:33,302 - INFO] at epoch: 145, under eval mode, labeled_data dice: 0.964 
[train_onemodel - 2018-11-29 02:52:45,015 - INFO] at epoch: 145, under eval mode, unlabeled_data dice: 0.853 
[train_onemodel - 2018-11-29 02:52:47,091 - INFO] at epoch: 145, under eval mode, val_data dice: 0.850 
[train_onemodel - 2018-11-29 02:53:01,171 - INFO] at epoch: 146, under train mode, labeled_data dice: 0.961 
[train_onemodel - 2018-11-29 02:53:14,364 - INFO] at epoch: 146, under train mode, unlabeled_data dice: 0.855 
[train_onemodel - 2018-11-29 02:53:16,626 - INFO] at epoch: 146, under train mode, val_data dice: 0.852 
[train_onemodel - 2018-11-29 02:53:19,828 - INFO] at epoch: 146, under eval mode, labeled_data dice: 0.963 
[train_onemodel - 2018-11-29 02:53:31,286 - INFO] at epoch: 146, under eval mode, unlabeled_data dice: 0.854 
[train_onemodel - 2018-11-29 02:53:33,368 - INFO] at epoch: 146, under eval mode, val_data dice: 0.852 
[train_onemodel - 2018-11-29 02:53:47,354 - INFO] at epoch: 147, under train mode, labeled_data dice: 0.961 
[train_onemodel - 2018-11-29 02:54:00,395 - INFO] at epoch: 147, under train mode, unlabeled_data dice: 0.851 
[train_onemodel - 2018-11-29 02:54:02,604 - INFO] at epoch: 147, under train mode, val_data dice: 0.849 
[train_onemodel - 2018-11-29 02:54:05,750 - INFO] at epoch: 147, under eval mode, labeled_data dice: 0.964 
[train_onemodel - 2018-11-29 02:54:17,650 - INFO] at epoch: 147, under eval mode, unlabeled_data dice: 0.851 
[train_onemodel - 2018-11-29 02:54:19,648 - INFO] at epoch: 147, under eval mode, val_data dice: 0.849 
[train_onemodel - 2018-11-29 02:54:33,191 - INFO] at epoch: 148, under train mode, labeled_data dice: 0.963 
[train_onemodel - 2018-11-29 02:54:46,079 - INFO] at epoch: 148, under train mode, unlabeled_data dice: 0.850 
[train_onemodel - 2018-11-29 02:54:48,263 - INFO] at epoch: 148, under train mode, val_data dice: 0.848 
[train_onemodel - 2018-11-29 02:54:51,450 - INFO] at epoch: 148, under eval mode, labeled_data dice: 0.964 
[train_onemodel - 2018-11-29 02:55:03,724 - INFO] at epoch: 148, under eval mode, unlabeled_data dice: 0.850 
[train_onemodel - 2018-11-29 02:55:05,881 - INFO] at epoch: 148, under eval mode, val_data dice: 0.848 
[train_onemodel - 2018-11-29 02:55:20,074 - INFO] at epoch: 149, under train mode, labeled_data dice: 0.963 
[train_onemodel - 2018-11-29 02:55:33,070 - INFO] at epoch: 149, under train mode, unlabeled_data dice: 0.853 
[train_onemodel - 2018-11-29 02:55:35,366 - INFO] at epoch: 149, under train mode, val_data dice: 0.852 
[train_onemodel - 2018-11-29 02:55:38,540 - INFO] at epoch: 149, under eval mode, labeled_data dice: 0.965 
[train_onemodel - 2018-11-29 02:55:50,429 - INFO] at epoch: 149, under eval mode, unlabeled_data dice: 0.854 
[train_onemodel - 2018-11-29 02:55:52,476 - INFO] at epoch: 149, under eval mode, val_data dice: 0.852 
[train_onemodel - 2018-11-29 02:56:06,731 - INFO] at epoch: 150, under train mode, labeled_data dice: 0.963 
[train_onemodel - 2018-11-29 02:56:20,239 - INFO] at epoch: 150, under train mode, unlabeled_data dice: 0.851 
[train_onemodel - 2018-11-29 02:56:22,499 - INFO] at epoch: 150, under train mode, val_data dice: 0.850 
[train_onemodel - 2018-11-29 02:56:25,726 - INFO] at epoch: 150, under eval mode, labeled_data dice: 0.965 
[train_onemodel - 2018-11-29 02:56:37,673 - INFO] at epoch: 150, under eval mode, unlabeled_data dice: 0.851 
[train_onemodel - 2018-11-29 02:56:39,759 - INFO] at epoch: 150, under eval mode, val_data dice: 0.849 
[train_onemodel - 2018-11-29 02:56:53,606 - INFO] at epoch: 151, under train mode, labeled_data dice: 0.962 
[train_onemodel - 2018-11-29 02:57:06,914 - INFO] at epoch: 151, under train mode, unlabeled_data dice: 0.853 
[train_onemodel - 2018-11-29 02:57:09,221 - INFO] at epoch: 151, under train mode, val_data dice: 0.850 
[train_onemodel - 2018-11-29 02:57:12,472 - INFO] at epoch: 151, under eval mode, labeled_data dice: 0.966 
[train_onemodel - 2018-11-29 02:57:24,652 - INFO] at epoch: 151, under eval mode, unlabeled_data dice: 0.852 
[train_onemodel - 2018-11-29 02:57:26,762 - INFO] at epoch: 151, under eval mode, val_data dice: 0.851 
[train_onemodel - 2018-11-29 02:57:40,656 - INFO] at epoch: 152, under train mode, labeled_data dice: 0.963 
[train_onemodel - 2018-11-29 02:57:53,911 - INFO] at epoch: 152, under train mode, unlabeled_data dice: 0.853 
[train_onemodel - 2018-11-29 02:57:56,196 - INFO] at epoch: 152, under train mode, val_data dice: 0.850 
[train_onemodel - 2018-11-29 02:57:59,442 - INFO] at epoch: 152, under eval mode, labeled_data dice: 0.966 
[train_onemodel - 2018-11-29 02:58:11,085 - INFO] at epoch: 152, under eval mode, unlabeled_data dice: 0.853 
[train_onemodel - 2018-11-29 02:58:13,152 - INFO] at epoch: 152, under eval mode, val_data dice: 0.852 
[train_onemodel - 2018-11-29 02:58:27,030 - INFO] at epoch: 153, under train mode, labeled_data dice: 0.965 
[train_onemodel - 2018-11-29 02:58:40,552 - INFO] at epoch: 153, under train mode, unlabeled_data dice: 0.854 
[train_onemodel - 2018-11-29 02:58:42,741 - INFO] at epoch: 153, under train mode, val_data dice: 0.850 
[train_onemodel - 2018-11-29 02:58:45,929 - INFO] at epoch: 153, under eval mode, labeled_data dice: 0.965 
[train_onemodel - 2018-11-29 02:58:57,823 - INFO] at epoch: 153, under eval mode, unlabeled_data dice: 0.852 
[train_onemodel - 2018-11-29 02:58:59,907 - INFO] at epoch: 153, under eval mode, val_data dice: 0.849 
[train_onemodel - 2018-11-29 02:59:13,967 - INFO] at epoch: 154, under train mode, labeled_data dice: 0.963 
[train_onemodel - 2018-11-29 02:59:27,344 - INFO] at epoch: 154, under train mode, unlabeled_data dice: 0.853 
[train_onemodel - 2018-11-29 02:59:29,611 - INFO] at epoch: 154, under train mode, val_data dice: 0.850 
[train_onemodel - 2018-11-29 02:59:32,864 - INFO] at epoch: 154, under eval mode, labeled_data dice: 0.966 
[train_onemodel - 2018-11-29 02:59:44,579 - INFO] at epoch: 154, under eval mode, unlabeled_data dice: 0.853 
[train_onemodel - 2018-11-29 02:59:46,641 - INFO] at epoch: 154, under eval mode, val_data dice: 0.851 
[train_onemodel - 2018-11-29 03:00:00,625 - INFO] at epoch: 155, under train mode, labeled_data dice: 0.962 
[train_onemodel - 2018-11-29 03:00:13,839 - INFO] at epoch: 155, under train mode, unlabeled_data dice: 0.850 
[train_onemodel - 2018-11-29 03:00:16,046 - INFO] at epoch: 155, under train mode, val_data dice: 0.849 
[train_onemodel - 2018-11-29 03:00:19,244 - INFO] at epoch: 155, under eval mode, labeled_data dice: 0.961 
[train_onemodel - 2018-11-29 03:00:31,599 - INFO] at epoch: 155, under eval mode, unlabeled_data dice: 0.848 
[train_onemodel - 2018-11-29 03:00:33,682 - INFO] at epoch: 155, under eval mode, val_data dice: 0.847 
[train_onemodel - 2018-11-29 03:00:47,556 - INFO] at epoch: 156, under train mode, labeled_data dice: 0.964 
[train_onemodel - 2018-11-29 03:01:00,825 - INFO] at epoch: 156, under train mode, unlabeled_data dice: 0.852 
[train_onemodel - 2018-11-29 03:01:03,133 - INFO] at epoch: 156, under train mode, val_data dice: 0.850 
[train_onemodel - 2018-11-29 03:01:06,344 - INFO] at epoch: 156, under eval mode, labeled_data dice: 0.965 
[train_onemodel - 2018-11-29 03:01:18,327 - INFO] at epoch: 156, under eval mode, unlabeled_data dice: 0.852 
[train_onemodel - 2018-11-29 03:01:20,331 - INFO] at epoch: 156, under eval mode, val_data dice: 0.850 
[train_onemodel - 2018-11-29 03:01:34,348 - INFO] at epoch: 157, under train mode, labeled_data dice: 0.962 
[train_onemodel - 2018-11-29 03:01:47,792 - INFO] at epoch: 157, under train mode, unlabeled_data dice: 0.851 
[train_onemodel - 2018-11-29 03:01:50,094 - INFO] at epoch: 157, under train mode, val_data dice: 0.847 
[train_onemodel - 2018-11-29 03:01:53,285 - INFO] at epoch: 157, under eval mode, labeled_data dice: 0.962 
[train_onemodel - 2018-11-29 03:02:05,271 - INFO] at epoch: 157, under eval mode, unlabeled_data dice: 0.849 
[train_onemodel - 2018-11-29 03:02:07,433 - INFO] at epoch: 157, under eval mode, val_data dice: 0.847 
[train_onemodel - 2018-11-29 03:02:21,685 - INFO] at epoch: 158, under train mode, labeled_data dice: 0.964 
[train_onemodel - 2018-11-29 03:02:35,035 - INFO] at epoch: 158, under train mode, unlabeled_data dice: 0.854 
[train_onemodel - 2018-11-29 03:02:37,304 - INFO] at epoch: 158, under train mode, val_data dice: 0.850 
[train_onemodel - 2018-11-29 03:02:40,563 - INFO] at epoch: 158, under eval mode, labeled_data dice: 0.964 
[train_onemodel - 2018-11-29 03:02:52,351 - INFO] at epoch: 158, under eval mode, unlabeled_data dice: 0.852 
[train_onemodel - 2018-11-29 03:02:54,324 - INFO] at epoch: 158, under eval mode, val_data dice: 0.850 
[train_onemodel - 2018-11-29 03:03:08,162 - INFO] at epoch: 159, under train mode, labeled_data dice: 0.964 
[train_onemodel - 2018-11-29 03:03:21,432 - INFO] at epoch: 159, under train mode, unlabeled_data dice: 0.854 
[train_onemodel - 2018-11-29 03:03:23,568 - INFO] at epoch: 159, under train mode, val_data dice: 0.853 
[train_onemodel - 2018-11-29 03:03:26,863 - INFO] at epoch: 159, under eval mode, labeled_data dice: 0.967 
[train_onemodel - 2018-11-29 03:03:38,878 - INFO] at epoch: 159, under eval mode, unlabeled_data dice: 0.854 
[train_onemodel - 2018-11-29 03:03:40,946 - INFO] at epoch: 159, under eval mode, val_data dice: 0.851 
[train_onemodel - 2018-11-29 03:03:54,916 - INFO] at epoch: 160, under train mode, labeled_data dice: 0.963 
[train_onemodel - 2018-11-29 03:04:08,132 - INFO] at epoch: 160, under train mode, unlabeled_data dice: 0.850 
[train_onemodel - 2018-11-29 03:04:10,464 - INFO] at epoch: 160, under train mode, val_data dice: 0.849 
[train_onemodel - 2018-11-29 03:04:13,716 - INFO] at epoch: 160, under eval mode, labeled_data dice: 0.966 
[train_onemodel - 2018-11-29 03:04:25,759 - INFO] at epoch: 160, under eval mode, unlabeled_data dice: 0.851 
[train_onemodel - 2018-11-29 03:04:27,824 - INFO] at epoch: 160, under eval mode, val_data dice: 0.848 
[train_onemodel - 2018-11-29 03:04:41,635 - INFO] at epoch: 161, under train mode, labeled_data dice: 0.964 
[train_onemodel - 2018-11-29 03:04:54,949 - INFO] at epoch: 161, under train mode, unlabeled_data dice: 0.854 
[train_onemodel - 2018-11-29 03:04:57,246 - INFO] at epoch: 161, under train mode, val_data dice: 0.852 
[train_onemodel - 2018-11-29 03:05:00,465 - INFO] at epoch: 161, under eval mode, labeled_data dice: 0.967 
[train_onemodel - 2018-11-29 03:05:12,489 - INFO] at epoch: 161, under eval mode, unlabeled_data dice: 0.854 
[train_onemodel - 2018-11-29 03:05:14,585 - INFO] at epoch: 161, under eval mode, val_data dice: 0.851 
[train_onemodel - 2018-11-29 03:05:28,693 - INFO] at epoch: 162, under train mode, labeled_data dice: 0.963 
[train_onemodel - 2018-11-29 03:05:42,088 - INFO] at epoch: 162, under train mode, unlabeled_data dice: 0.852 
[train_onemodel - 2018-11-29 03:05:44,343 - INFO] at epoch: 162, under train mode, val_data dice: 0.852 
[train_onemodel - 2018-11-29 03:05:47,557 - INFO] at epoch: 162, under eval mode, labeled_data dice: 0.965 
[train_onemodel - 2018-11-29 03:05:59,306 - INFO] at epoch: 162, under eval mode, unlabeled_data dice: 0.851 
[train_onemodel - 2018-11-29 03:06:01,415 - INFO] at epoch: 162, under eval mode, val_data dice: 0.849 
[train_onemodel - 2018-11-29 03:06:15,348 - INFO] at epoch: 163, under train mode, labeled_data dice: 0.965 
[train_onemodel - 2018-11-29 03:06:28,853 - INFO] at epoch: 163, under train mode, unlabeled_data dice: 0.853 
[train_onemodel - 2018-11-29 03:06:31,097 - INFO] at epoch: 163, under train mode, val_data dice: 0.851 
[train_onemodel - 2018-11-29 03:06:34,359 - INFO] at epoch: 163, under eval mode, labeled_data dice: 0.966 
[train_onemodel - 2018-11-29 03:06:46,078 - INFO] at epoch: 163, under eval mode, unlabeled_data dice: 0.851 
[train_onemodel - 2018-11-29 03:06:48,097 - INFO] at epoch: 163, under eval mode, val_data dice: 0.850 
[train_onemodel - 2018-11-29 03:07:01,967 - INFO] at epoch: 164, under train mode, labeled_data dice: 0.965 
[train_onemodel - 2018-11-29 03:07:15,114 - INFO] at epoch: 164, under train mode, unlabeled_data dice: 0.852 
[train_onemodel - 2018-11-29 03:07:17,409 - INFO] at epoch: 164, under train mode, val_data dice: 0.850 
